user,item,ts
3121,5322,3528
7212,5716,3529
9763,4,3529
8064,5877,3529
8638,5914,3529
3665,5857,3529
7311,3888,3529
7311,4980,3529
7311,5344,3529
9984,5297,3529
7715,4727,3529
5189,4187,3529
9903,4606,3529
9903,5882,3529
2351,5125,3529
7100,4827,3529
9900,3874,3529
9900,4858,3529
9900,5633,3529
7101,5261,3529
4150,5892,3529
9985,5098,3529
9813,1391,3529
8999,1381,3529
9986,5907,3529
9987,5460,3529
7444,5342,3529
7024,1754,3529
7024,5334,3529
5037,5847,3529
7868,5557,3529
1150,3963,3529
2894,5906,3529
9988,1545,3529
4674,5825,3529
9989,3760,3529
9989,5319,3529
8421,5892,3530
9505,807,3530
7580,4442,3530
9919,5915,3530
6304,5903,3530
6086,5115,3530
4887,5857,3530
3808,3700,3530
3808,5402,3530
8687,5149,3530
8687,5686,3530
9599,5917,3530
7966,5613,3530
9990,5108,3530
3153,5666,3530
9991,4311,3530
9991,4294,3530
9991,5918,3530
9992,5451,3530
8157,5656,3530
8157,4488,3530
8157,5230,3530
2409,4168,3530
9953,243,3530
9953,440,3530
9953,3645,3530
7444,3976,3530
8518,5354,3530
8568,4766,3530
8563,5913,3530
6368,5914,3530
911,5909,3530
4004,5889,3530
9993,3355,3530
7698,5847,3530
9498,5906,3530
7609,5874,3530
4139,5752,3531
7580,5299,3531
5983,5841,3531
3665,5874,3531
9968,5235,3531
604,5919,3531
8256,3484,3531
8256,5876,3531
9994,3995,3531
9994,4355,3531
8623,5875,3531
8845,4850,3531
7930,5874,3531
5875,5882,3531
9995,4863,3531
9996,3452,3531
9412,4744,3531
2355,5892,3531
8367,1034,3531
8367,4854,3531
7176,4007,3531
1271,5920,3531
1040,5775,3531
7831,5548,3531
9406,3917,3531
9932,5913,3531
9343,4429,3531
9343,4479,3531
9529,869,3531
8064,5360,3532
8064,5912,3532
9920,3425,3532
9920,4109,3532
9920,5680,3532
9243,5297,3532
1834,3751,3532
4797,5908,3532
9997,3714,3532
9998,5696,3532
4293,5434,3532
6138,5874,3532
6924,5907,3532
939,5892,3532
1705,5261,3532
1705,5263,3532
7213,5214,3532
7213,4896,3532
764,5917,3532
9016,5906,3532
9992,4468,3532
1475,3970,3532
9910,459,3532
9999,5573,3532
8157,815,3532
8157,3097,3532
10000,1737,3532
10001,4809,3532
6125,5249,3532
7575,5892,3532
8121,5874,3532
9290,4466,3532
4468,4372,3532
9783,3139,3532
4256,5672,3532
8541,1405,3532
8852,5084,3532
7943,5874,3532
7773,5896,3532
4521,5153,3532
6681,440,3532
5969,5921,3532
2164,686,3532
8071,5874,3532
8071,4832,3532
8071,5239,3532
9834,3937,3532
9529,846,3532
9819,5361,3532
8796,5914,3533
10002,5715,3533
3731,5922,3533
10003,5857,3533
9764,5913,3533
9451,5656,3533
8730,5893,3533
2820,5908,3533
2351,5360,3533
2127,5661,3533
2127,5778,3533
10004,5335,3533
4226,5923,3533
5456,5098,3533
6684,5841,3533
3917,5924,3533
4426,5925,3533
8170,4311,3533
8170,5254,3533
8170,3934,3533
8713,5907,3533
10005,5643,3533
9137,5926,3533
3113,5924,3533
6809,4474,3533
9061,5874,3533
6277,5927,3533
7017,5696,3533
9947,2983,3533
5400,5452,3533
1404,5387,3533
1654,5926,3533
9043,3504,3533
10006,5926,3533
10007,5927,3533
8925,5893,3533
7903,5744,3533
7903,5907,3533
7992,5923,3533
5638,5923,3533
2057,5928,3533
6127,5908,3533
4950,5892,3533
3120,5847,3533
2302,5926,3533
8576,5926,3533
2164,5892,3533
9434,5908,3533
9479,5922,3533
3690,5907,3533
9450,5908,3534
9505,831,3534
3665,5892,3534
4590,5923,3534
9794,5591,3534
8619,5874,3534
7555,4915,3534
5097,5836,3534
8985,4999,3534
2888,5927,3534
3153,4396,3534
8170,915,3534
8504,5924,3534
7895,5893,3534
1547,5913,3534
8912,5923,3534
6059,5892,3534
6059,5112,3534
10008,5927,3534
8093,5279,3534
9605,5874,3534
8536,5929,3534
4031,5930,3534
4566,3232,3534
10009,5923,3534
10010,5926,3534
6867,5874,3534
6867,5058,3534
9834,5455,3534
8085,3816,3534
9976,4493,3534
7907,5874,3535
9505,755,3535
9815,5261,3535
8001,5926,3535
969,5510,3535
8176,3645,3535
2590,5915,3535
4733,5915,3535
9569,5927,3535
7846,5825,3535
8283,1203,3535
10011,3164,3535
6548,5464,3535
9995,5059,3535
9995,5711,3535
4299,2919,3535
4859,5388,3535
10012,5278,3535
10013,5931,3535
8043,5696,3535
28,2689,3535
9949,2413,3535
9949,5125,3535
9949,5551,3535
4566,4268,3535
10014,711,3535
10014,5169,3535
10014,5363,3535
3120,4960,3535
6928,4899,3535
4941,5810,3535
9484,4499,3535
8881,5892,3535
4728,5892,3535
7070,5357,3535
9810,5297,3535
6511,5684,3535
9226,5924,3535
8189,5125,3536
8189,4091,3536
8189,5621,3536
8189,4495,3536
8189,5394,3536
8189,5859,3536
8400,4618,3536
9929,3170,3536
6735,5874,3536
3153,44,3536
3153,5412,3536
9511,5899,3536
1618,5847,3536
1068,5889,3536
10015,4839,3536
6928,3172,3536
911,5932,3536
5201,5892,3536
8919,5924,3536
8139,4112,3536
8139,4249,3536
7380,3717,3536
8098,3679,3537
8148,4204,3537
8148,5278,3537
4284,5354,3537
9919,5924,3537
5481,5360,3537
6434,5907,3537
3907,3631,3537
3907,5908,3537
10016,5832,3537
8155,5656,3537
10017,5908,3537
8872,4800,3537
4591,5744,3537
7384,5706,3537
10018,39,3537
9992,3450,3537
4299,2526,3537
1073,5926,3537
5003,5924,3537
7166,2581,3537
7166,390,3537
7166,2272,3537
3282,5924,3537
3282,5923,3537
3282,5914,3537
9029,3816,3537
7985,2866,3537
4566,2805,3537
2415,5933,3537
5926,187,3537
7452,5452,3537
5354,5908,3538
10019,4611,3538
4289,5857,3538
6389,1544,3538
9820,4148,3538
7492,5278,3538
6004,4488,3538
10020,5367,3538
10020,5716,3538
7221,4071,3538
10017,5656,3538
6775,4488,3538
6775,5874,3538
8971,2532,3538
4624,5353,3538
10021,4696,3538
10021,5515,3538
10021,5052,3538
10021,4650,3538
10021,4455,3538
10018,738,3538
10018,3221,3538
10022,5633,3538
1404,5125,3538
7641,1811,3538
10023,4995,3538
8121,4807,3538
2670,5892,3538
4692,5302,3538
10015,3853,3538
6605,5873,3538
623,5913,3538
9783,5164,3538
10024,4906,3538
3348,738,3538
6195,5866,3538
10025,4451,3538
5186,5906,3538
8085,5605,3538
7347,3336,3538
8860,3669,3539
8064,5923,3539
8064,5858,3539
8064,5828,3539
7311,5819,3539
2226,5926,3539
10026,1338,3539
10026,2080,3539
10026,5149,3539
10026,5363,3539
10026,5914,3539
9952,4986,3539
7545,5934,3539
3907,5924,3539
897,5923,3539
8872,231,3539
10027,5935,3539
9994,5906,3539
10028,5295,3539
5531,4764,3539
4596,5874,3539
10029,4906,3539
8655,3335,3539
8367,3887,3539
7618,5874,3539
7475,5932,3539
4566,200,3539
4566,1405,3539
10030,5874,3539
5,5857,3539
10031,2116,3539
10031,5920,3539
10031,4800,3539
9844,5081,3539
9477,2087,3539
9762,710,3539
9762,1000,3539
9951,5084,3539
6550,4392,3540
8237,5874,3540
3500,5874,3540
10032,3491,3540
9197,4840,3540
2351,5548,3540
3414,5388,3540
6401,5508,3540
7803,5936,3540
10033,5478,3540
9929,988,3540
6616,5148,3540
6616,5806,3540
6616,5903,3540
9969,5697,3540
425,5392,3540
8157,5696,3540
10034,5696,3540
8969,5231,3540
8258,2656,3540
8258,3800,3540
5037,5892,3540
9000,5825,3540
9783,5937,3540
5734,5130,3540
10035,5295,3540
9477,234,3540
8117,5938,3540
8117,5880,3540
8117,5829,3540
8219,1679,3540
8219,1577,3540
8219,1562,3540
8219,4920,3540
10036,5874,3540
10037,5711,3540
8319,5939,3540
2852,5924,3541
6973,5939,3541
10038,3554,3541
6386,5936,3541
4703,5383,3541
9197,818,3541
9197,2737,3541
8730,5670,3541
7278,5924,3541
3375,4381,3541
5095,5364,3541
9769,1633,3541
5454,5302,3541
5454,5304,3541
8279,4370,3541
8872,1769,3541
8872,3695,3541
727,3011,3541
10039,3946,3541
3662,5666,3541
6984,5924,3541
160,5358,3541
7282,5566,3541
5003,5939,3541
10040,4089,3541
6748,5252,3541
5797,5650,3541
2216,5322,3541
4509,5687,3541
9783,5939,3541
9949,4689,3541
7682,837,3541
8354,5940,3541
6681,5201,3541
9982,5084,3541
4833,5868,3541
4225,5941,3541
10041,4842,3541
1610,5892,3541
10042,5942,3541
8219,244,3541
8219,4422,3541
9762,237,3541
9762,135,3541
9762,807,3541
9762,1643,3541
9762,1547,3541
9762,5190,3541
9762,711,3541
9762,518,3541
9762,1306,3541
9762,1686,3541
9762,2470,3541
9762,3574,3541
9762,4434,3541
9762,4906,3541
9032,4651,3541
8860,5943,3542
10043,1686,3542
10043,2220,3542
6015,3766,3542
6015,5801,3542
8861,4263,3542
2454,5897,3542
9517,4838,3542
9517,5696,3542
8839,4899,3542
6556,5913,3542
8877,5943,3542
10044,5914,3542
5137,4706,3542
6692,5944,3542
10045,5939,3542
430,5945,3542
10046,5161,3542
8556,4548,3542
10047,5874,3542
8944,4885,3542
8944,4960,3542
8944,5656,3542
8944,4035,3542
8944,4488,3542
8944,5874,3542
8944,5899,3542
8944,4855,3542
8944,5508,3542
8656,3719,3542
8656,5943,3542
8656,5223,3542
8121,5889,3542
7113,4761,3542
7113,5913,3542
7113,5787,3542
8402,5944,3542
4141,5930,3542
10015,4481,3542
6071,5939,3542
7133,1677,3542
10048,4824,3542
10048,5873,3542
5053,3724,3542
6510,5084,3542
6510,5299,3542
911,5946,3542
8230,5858,3542
4225,5926,3542
4225,5943,3542
9547,2821,3542
7139,5939,3542
9762,1113,3542
7963,3436,3542
10049,1431,3542
8923,5947,3543
1834,5913,3543
6015,3785,3543
6015,4434,3543
6015,5818,3543
6015,4810,3543
6015,5059,3543
6015,4856,3543
6015,5264,3543
10050,5864,3543
8500,5412,3543
10051,3917,3543
10051,4897,3543
10051,5948,3543
4331,4184,3543
6434,5944,3543
9499,733,3543
7267,4451,3543
7267,4766,3543
7267,3760,3543
7267,4495,3543
3153,3945,3543
6239,5789,3543
8373,5943,3543
7161,3207,3543
8856,5897,3543
8524,5874,3543
5570,5892,3543
2254,5749,3543
7123,2087,3543
7123,4685,3543
7123,4263,3543
7123,4355,3543
8653,5923,3543
8653,5858,3543
6574,4794,3543
10052,4778,3543
10052,5366,3543
8357,5123,3543
6912,4668,3543
6670,5067,3543
8675,5150,3543
8675,5787,3543
6962,5508,3543
10053,3548,3543
5445,5874,3543
1473,5943,3543
6090,5359,3543
10054,5943,3543
9732,5248,3543
9083,4613,3543
8370,2971,3543
8370,5272,3543
2966,3698,3543
2966,5106,3543
911,5926,3543
9762,140,3543
9762,2828,3543
9762,1776,3543
9762,5949,3543
9762,1566,3543
9762,899,3543
9762,252,3543
9762,961,3543
9762,905,3543
9762,748,3543
9762,1355,3543
9762,2768,3543
9762,3452,3543
9762,5187,3543
9762,3058,3543
9762,3504,3543
9762,3917,3543
9762,5950,3543
9762,2738,3543
10055,5926,3543
4534,5914,3544
8064,5951,3544
6015,4645,3544
6015,5247,3544
7359,5214,3544
7359,5018,3544
10056,5697,3544
6773,305,3544
7908,3435,3544
7908,3853,3544
6434,5774,3544
10057,202,3544
10057,1215,3544
7813,4659,3544
7813,5185,3544
8845,5923,3544
8845,5952,3544
10034,5656,3544
10034,5669,3544
10034,5353,3544
10034,5058,3544
2942,5351,3544
6374,5951,3544
10052,1804,3544
10052,2621,3544
10052,3937,3544
10052,4342,3544
10052,5173,3544
10052,5091,3544
4655,5939,3544
7768,5923,3544
7768,5874,3544
7768,5873,3544
8486,5248,3544
5053,3400,3544
9619,2063,3544
10058,5922,3544
10059,4019,3544
9632,5298,3544
9632,5857,3544
911,5906,3544
911,5923,3544
911,5849,3544
10060,2769,3544
10060,4867,3544
10060,4053,3544
10060,4307,3544
10060,4196,3544
10060,4294,3544
10060,5342,3544
10060,5539,3544
2508,831,3544
9762,1275,3544
9762,1558,3544
9762,3465,3544
9762,763,3544
9762,1024,3544
9762,1957,3544
6314,5939,3544
8064,5062,3545
8064,5953,3545
2852,5923,3545
6386,5926,3545
2434,4814,3545
4330,5593,3545
3522,824,3545
3522,5857,3545
2888,2898,3545
10061,4413,3545
9992,3494,3545
10052,2212,3545
10052,1679,3545
10052,3184,3545
10052,3808,3545
10052,5816,3545
10052,4718,3545
2535,5954,3545
10062,4538,3545
10062,4781,3545
10062,5530,3545
10062,5307,3545
10062,5544,3545
7952,5279,3545
6768,5605,3545
9491,4035,3545
9091,4677,3545
9091,5372,3545
9091,5665,3545
9091,5935,3545
7372,5579,3545
6368,5211,3545
6928,5259,3545
3049,5638,3545
1763,5160,3546
2947,5955,3546
10063,4311,3546
10063,5254,3546
10063,5669,3546
10063,5943,3546
10063,5458,3546
10063,5905,3546
5706,5706,3546
1841,5926,3546
1841,5943,3546
9648,5943,3546
9984,4499,3546
10064,5633,3546
10064,5499,3546
9675,5414,3546
10065,5766,3546
2238,5923,3546
10066,2039,3546
10066,5384,3546
10066,4948,3546
9425,5365,3546
9113,5906,3546
9423,5312,3546
5358,5777,3546
425,4700,3546
2402,5922,3546
8170,3138,3546
10067,4988,3546
9012,5253,3546
5879,5943,3546
10052,1000,3546
10052,2934,3546
10052,3349,3546
10052,3768,3546
10052,4906,3546
7599,5944,3546
7589,5944,3546
10068,4499,3546
10006,407,3546
8733,5956,3546
9629,5951,3546
8715,5957,3546
10069,5146,3546
8109,4145,3546
6437,5664,3546
8252,4668,3546
8252,5299,3546
10070,1805,3546
9433,5958,3546
8207,3904,3546
10071,5874,3546
6867,5296,3546
6895,5545,3546
10072,5487,3547
6304,5922,3547
6844,5940,3547
9764,4009,3547
10073,5121,3547
5525,5897,3547
8839,5911,3547
6684,5640,3547
7959,5932,3547
7959,5314,3547
10074,5153,3547
8877,5959,3547
6698,5610,3547
9758,1527,3547
9758,3660,3547
7813,4400,3547
7161,2818,3547
10075,4280,3547
10075,4758,3547
10075,4912,3547
9653,1312,3547
9653,3164,3547
9653,3554,3547
9653,3922,3547
4017,5924,3547
10076,1608,3547
10052,779,3547
10068,5153,3547
10077,4432,3547
9816,5649,3547
8811,3979,3547
8811,4835,3547
9488,5960,3547
9488,5959,3547
4680,5645,3547
5567,5844,3547
6768,5146,3547
9619,1036,3547
9368,2161,3547
5926,5900,3547
8830,5961,3547
2768,4064,3547
2768,5216,3547
2768,4165,3547
9993,2678,3547
9762,2390,3547
9762,2370,3547
9762,3051,3547
9762,5962,3547
9762,5963,3547
9762,5038,3547
8085,4704,3547
10078,5806,3547
8064,5964,3548
8064,5965,3548
1387,1922,3548
3424,2896,3548
6761,4924,3548
8400,5965,3548
8668,4774,3548
8668,5818,3548
8687,5207,3548
5195,5847,3548
3917,5966,3548
6260,5661,3548
10079,3097,3548
982,3452,3548
10052,394,3548
10052,773,3548
10052,3338,3548
10052,405,3548
10052,2926,3548
10052,2979,3548
7875,5943,3548
1876,3452,3548
10080,4122,3548
7503,5961,3548
10081,5702,3548
10082,694,3548
2998,5956,3548
9831,5299,3548
10083,4810,3548
10083,5892,3548
9619,2682,3548
6867,5945,3548
9762,1993,3548
9762,3052,3548
9762,3057,3548
2164,3141,3548
9462,3159,3548
8892,4495,3549
10084,5874,3549
10084,5828,3549
5327,3792,3549
9997,2643,3549
9764,5848,3549
7313,5233,3549
8872,3385,3549
10085,4451,3549
10086,5651,3549
7224,5943,3549
10087,5803,3549
9459,4789,3549
10052,3334,3549
10052,4792,3549
1547,5926,3549
9823,5227,3549
9396,3228,3549
8276,5723,3549
7893,3784,3549
9075,4311,3549
8972,5944,3549
8541,5013,3549
9993,694,3549
9762,671,3549
9762,2859,3549
9762,1629,3549
9762,2339,3549
9762,1994,3549
9762,2199,3549
9762,2141,3549
9762,2648,3549
9762,2836,3549
9762,2741,3549
9762,2799,3549
9762,2801,3549
9762,2874,3549
9762,3186,3549
9762,3901,3549
8296,5874,3549
8085,4023,3549
6371,5959,3549
8278,4434,3550
8064,5967,3550
5854,5939,3550
6792,5892,3550
7140,4180,3550
3165,5229,3550
7681,5964,3550
8268,5926,3550
10066,2572,3550
10066,3726,3550
10066,4545,3550
3907,5106,3550
7388,5520,3550
8529,4924,3550
4842,5874,3550
5502,5892,3550
10088,5957,3550
10085,244,3550
10085,1993,3550
10089,5051,3550
10089,5002,3550
10074,3995,3550
9758,1063,3550
9758,4761,3550
9758,4931,3550
9758,5291,3550
5315,5697,3550
10052,5057,3550
5041,5957,3550
8705,5960,3550
7701,5874,3550
9629,4960,3550
9629,4362,3550
6153,5689,3550
463,5892,3550
10013,3890,3550
10090,5756,3550
7085,5944,3550
7682,3074,3550
10091,2557,3550
10091,4343,3550
10091,4926,3550
10091,5512,3550
9491,4010,3550
9491,4912,3550
9491,5253,3550
3595,1034,3550
3595,1780,3550
5081,5968,3550
10092,5654,3550
3611,5944,3550
7733,5735,3550
9819,5917,3550
3665,5939,3551
3500,5899,3551
10093,5905,3551
10093,5907,3551
9794,5331,3551
495,5873,3551
6138,5098,3551
8872,5969,3551
10085,260,3551
10085,660,3551
10085,254,3551
10085,763,3551
10085,1679,3551
10085,1534,3551
10085,987,3551
10085,1306,3551
10085,1891,3551
10085,2716,3551
10085,2657,3551
10085,2572,3551
10085,2470,3551
10085,3159,3551
10085,4091,3551
10085,4810,3551
10089,4042,3551
4602,2487,3551
9008,3472,3551
9008,4702,3551
9008,5709,3551
7936,5254,3551
7936,5547,3551
7084,5957,3551
8157,5828,3551
10094,5035,3551
10094,4996,3551
4299,2717,3551
10052,5099,3551
10052,2236,3551
10095,5454,3551
4859,5613,3551
10096,5874,3551
9311,3564,3551
10097,5967,3551
9491,3782,3551
3876,4961,3551
9062,4025,3551
2905,5741,3551
7963,5961,3551
4242,5758,3551
10098,5299,3551
10099,4626,3551
5028,5697,3552
930,4601,3552
4226,5613,3552
6130,5970,3552
7266,5971,3552
8872,5607,3552
6735,5906,3552
10085,1957,3552
10085,2989,3552
10085,5219,3552
709,5972,3552
9533,4392,3552
7929,5127,3552
10018,844,3552
10018,3940,3552
5014,5944,3552
5265,3836,3552
8656,5153,3552
8656,5859,3552
5925,4037,3552
9685,5973,3552
10015,5959,3552
10100,3276,3552
10101,3848,3552
9193,4927,3552
269,3014,3552
5669,5645,3552
911,5924,3552
5782,5078,3552
7592,5415,3552
9762,659,3552
9762,1633,3552
9762,2076,3552
9762,2567,3552
9762,2585,3552
9762,2746,3552
9762,3464,3552
9762,4001,3552
9762,4596,3552
9762,4269,3552
9521,5943,3552
9041,352,3552
10102,5944,3553
10102,5912,3553
8057,5536,3553
5028,4766,3553
6536,5923,3553
5893,2033,3553
5893,5264,3553
8839,4330,3553
8279,4869,3553
8279,5243,3553
4278,683,3553
8156,5454,3553
10085,572,3553
10085,1650,3553
10085,2615,3553
10085,2905,3553
10085,3801,3553
10085,4034,3553
10085,5407,3553
10085,5091,3553
10085,5676,3553
8971,3683,3553
8623,5927,3553
9891,4993,3553
8856,5974,3553
10103,5798,3553
4644,5261,3553
10104,5153,3553
4463,4037,3553
5691,5965,3553
10052,1120,3553
5779,5736,3553
9396,4430,3553
9396,5353,3553
9396,5857,3553
7597,4960,3553
4744,5874,3553
3341,5972,3553
5567,5458,3553
7975,5874,3553
2269,5298,3553
9491,4807,3553
8207,4323,3553
9420,5495,3553
6999,5742,3553
911,5939,3553
9762,1300,3553
9762,2048,3553
9762,2911,3553
9762,3460,3553
9762,3708,3553
9762,3710,3553
9762,4189,3553
9762,4522,3553
9762,4400,3553
8019,5444,3553
10105,5874,3553
10105,5831,3553
10105,5198,3553
6594,5965,3554
2219,5975,3554
8290,3061,3554
8290,3796,3554
8613,5806,3554
8839,3255,3554
6008,5043,3554
6008,5423,3554
6008,5444,3554
6008,5719,3554
10106,5153,3554
10107,5214,3554
10085,1884,3554
10085,2136,3554
10085,3234,3554
10085,3472,3554
10108,5066,3554
10086,5120,3554
6523,5819,3554
6523,5976,3554
8163,3591,3554
1475,3452,3554
1475,3759,3554
5691,3758,3554
1936,4945,3554
8912,5874,3554
3946,34,3554
9789,3172,3554
9789,3472,3554
9789,4671,3554
9789,4498,3554
9789,5259,3554
8435,5268,3554
8435,5896,3554
8435,5201,3554
8435,5401,3554
8435,5766,3554
8866,5977,3554
9000,5874,3554
9949,1195,3554
9949,3979,3554
9949,4273,3554
8252,5253,3554
10109,5168,3554
6768,5819,3554
9406,3452,3554
911,5930,3554
911,5936,3554
8748,5229,3554
8748,5978,3554
10110,2580,3555
9102,4727,3555
9848,3720,3555
8073,5960,3555
4130,5953,3555
9473,5051,3555
10074,4755,3555
10074,4381,3555
8833,5492,3555
7588,4856,3555
9798,5957,3555
8436,4856,3555
10111,5874,3555
8326,4667,3555
8326,4780,3555
8418,2281,3555
8418,5979,3555
10112,1329,3555
10112,2623,3555
9207,5919,3555
9207,5157,3555
9693,2229,3555
9693,2547,3555
911,5951,3555
10113,1677,3555
9762,943,3555
9762,2519,3555
9762,3112,3555
9762,4054,3555
9762,3132,3555
9762,4201,3555
9762,4073,3555
8267,5958,3555
7586,5915,3555
7586,5908,3555
2454,5706,3556
9598,4465,3556
5209,5980,3556
8400,4993,3556
8640,5828,3556
5635,4233,3556
10089,5095,3556
9518,5763,3556
10114,5756,3556
10115,123,3556
10115,134,3556
10115,201,3556
10115,1059,3556
10115,567,3556
9884,4800,3556
10116,3751,3556
9260,4516,3556
9762,811,3556
9762,287,3556
9762,318,3556
9762,407,3556
9762,462,3556
9762,3978,3556
10105,4629,3556
7733,5959,3556
10117,5981,3556
10118,4512,3557
10119,5612,3557
2351,5354,3557
9027,4240,3557
9027,4465,3557
3502,5892,3557
5472,5897,3557
9017,4379,3557
10120,4911,3557
9403,4668,3557
9748,4722,3557
10097,4805,3557
9491,4993,3557
4807,5927,3557
6124,5932,3557
3969,348,3557
3290,5982,3557
6201,5916,3557
6201,5840,3557
4004,5960,3557
7732,5690,3557
9762,818,3557
9762,766,3557
7692,5348,3557
5717,5822,3557
9041,3090,3557
9041,2856,3557
9041,4396,3557
9041,4407,3557
9041,5607,3557
6452,5786,3558
8996,5868,3558
10121,5801,3558
9314,5943,3558
6362,5899,3558
7573,4999,3558
7573,5586,3558
4332,3175,3558
3522,5881,3558
2578,5377,3558
7225,5893,3558
8523,5848,3558
6648,4544,3558
5914,4298,3558
10122,3689,3558
7149,5733,3558
7149,5716,3558
7149,5756,3558
10123,5251,3558
9082,3795,3558
7618,5287,3558
10054,5983,3558
2057,5984,3558
10101,2727,3558
6888,5906,3558
168,5982,3558
6428,5926,3559
10124,4499,3559
2351,4912,3559
10125,5965,3559
9836,4172,3559
9836,5331,3559
3052,4772,3559
7967,5325,3559
4299,2726,3559
1404,5665,3559
8239,3587,3559
4651,5937,3559
9750,5744,3559
7618,5923,3559
3438,5729,3559
4521,4458,3559
6513,5985,3559
4927,5702,3559
4927,5419,3559
3049,5056,3559
911,5897,3559
911,5914,3559
2508,3472,3559
2768,4924,3559
3621,4255,3560
8638,5939,3560
10126,4349,3560
10126,5874,3560
8591,2437,3560
5481,5874,3560
1611,5965,3560
9599,5986,3560
10127,5942,3560
10128,5298,3560
9994,5945,3560
6906,5965,3560
5013,5907,3560
10052,242,3560
10052,1570,3560
10052,5893,3560
10129,3091,3560
10130,5905,3560
9630,5084,3560
8367,4209,3560
7166,2280,3560
7166,4748,3560
7166,5070,3560
9556,5004,3560
9556,5412,3560
1747,5939,3560
8486,5648,3560
28,3482,3560
28,3189,3560
28,3826,3560
28,3796,3560
28,4253,3560
28,4119,3560
9586,2862,3560
6398,5263,3560
6398,5926,3560
1040,5874,3560
1521,775,3560
6703,3648,3561
8469,5812,3561
1841,5371,3561
8804,5907,3561
10131,5957,3561
8340,5496,3561
8591,873,3561
8591,1390,3561
8591,2918,3561
8591,3853,3561
9564,4591,3561
9564,5506,3561
10132,3771,3561
10133,5982,3561
3735,459,3561
3735,4359,3561
10134,5338,3561
9187,5987,3561
5415,5988,3561
9316,135,3561
9316,1823,3561
9316,2220,3561
5358,5828,3561
10052,789,3561
10052,1159,3561
10052,1891,3561
10052,2392,3561
7011,5170,3561
1644,781,3561
7522,2240,3561
9556,1287,3561
9556,5196,3561
9556,5485,3561
28,2338,3561
28,2445,3561
28,3503,3561
28,5662,3561
8069,4706,3561
911,5937,3561
2063,5371,3561
1521,3781,3561
7872,5091,3561
5524,5892,3562
9674,2520,3562
9674,4366,3562
10135,1017,3562
10135,1155,3562
10135,3088,3562
10135,4319,3562
10135,4251,3562
9913,5125,3562
7057,4945,3562
7057,4824,3562
9303,4470,3562
10136,4284,3562
5140,5825,3562
9353,1476,3562
9353,5239,3562
3522,5148,3562
10137,737,3562
7369,5354,3562
9316,3587,3562
4636,5989,3562
8215,3452,3562
8215,5874,3562
8215,5084,3562
7161,837,3562
10018,2469,3562
10018,5072,3562
4711,5365,3562
5046,5845,3562
10052,3789,3562
10052,4810,3562
4497,5648,3562
6229,3537,3562
5445,5975,3562
7444,4286,3562
10138,5988,3562
9556,1078,3562
9556,1253,3562
9556,2881,3562
9556,2999,3562
9556,4429,3562
9556,4585,3562
28,1575,3562
28,2258,3562
28,2792,3562
28,3961,3562
8541,517,3562
9491,4566,3562
8390,5388,3562
4935,5965,3562
8180,3097,3562
7965,1621,3562
6859,5661,3563
9764,5756,3563
9197,3884,3563
5114,5192,3563
9857,4850,3563
7880,5844,3563
321,5990,3563
9746,4801,3563
9599,5388,3563
7929,4869,3563
5296,5961,3563
216,5161,3563
8473,5922,3563
2930,5913,3563
10139,5520,3563
6429,4810,3563
5512,5613,3563
6281,5874,3563
4055,5780,3563
28,2664,3563
28,3074,3563
28,4189,3563
4728,3173,3563
4728,5966,3563
5729,4200,3563
5729,5203,3563
8520,5966,3563
2946,5462,3564
6452,4349,3564
6452,4924,3564
6452,5610,3564
10140,3339,3564
9505,5219,3564
7179,5656,3564
10141,200,3564
3435,5825,3564
10142,4506,3564
10142,4844,3564
10142,5040,3564
982,5698,3564
5046,5946,3564
10052,4451,3564
10052,4442,3564
10052,4495,3564
10052,5379,3564
6962,3852,3564
7618,5720,3564
9690,4288,3564
623,3110,3564
8307,4838,3564
8307,5656,3564
8307,5295,3564
8307,4993,3564
8307,5235,3564
8307,5318,3564
28,2516,3564
28,3974,3564
28,3975,3564
28,4162,3564
28,4096,3564
10143,5192,3564
8541,3305,3564
9491,5455,3564
9484,2377,3564
4701,4023,3564
4701,5842,3564
7178,4451,3564
7625,4867,3564
3533,5907,3564
5542,5659,3565
10110,3109,3565
10140,975,3565
10140,2600,3565
10140,4873,3565
4284,5876,3565
9211,4808,3565
10144,5887,3565
4330,5696,3565
8529,3836,3565
4884,4198,3565
2578,4344,3565
8633,5694,3565
8633,5877,3565
3153,2896,3565
10145,4232,3565
10145,5164,3565
1247,5983,3565
10052,4932,3565
10052,5607,3565
10146,5943,3565
8656,5991,3565
9816,5591,3565
6214,5697,3565
10147,5992,3565
8717,5959,3565
28,2438,3565
28,2914,3565
28,2956,3565
2877,5505,3565
7853,4852,3565
7592,5993,3565
3473,1780,3565
9213,5056,3566
5586,5176,3566
8331,5983,3566
10148,4854,3566
5897,5951,3566
9994,5961,3566
8607,5493,3566
10149,5874,3566
9544,5874,3566
9544,5877,3566
10150,3689,3566
9556,3519,3566
5811,4978,3566
7592,5502,3566
6364,4620,3566
6600,5927,3566
8751,5828,3567
10141,562,3567
9422,4146,3567
9422,4083,3567
10151,5848,3567
3133,5081,3567
8044,4668,3567
7569,5994,3567
5055,5847,3567
5146,3979,3567
9636,5351,3567
6835,5995,3567
9438,5874,3567
10052,2398,3567
10152,5701,3567
10150,4248,3567
4106,5972,3567
10153,5237,3567
8518,4867,3567
